"Id","Age"
15118,2.27045456362968
15119,2.41118418400687
15120,2.25933589566758
15121,2.22127899746558
15122,2.23236647679126
15123,2.14082401682377
15124,2.46707193584936
15125,2.1074453800625
15126,1.87528623538607
15127,1.9145069735649
15128,2.19420007013869
15129,2.33498677400532
15130,2.37895385194691
15131,2.33922103864853
15132,2.48350200591423
15133,2.36632703141404
15134,2.39717463569168
15135,2.39614973093684
15136,2.67425726591742
15137,2.39549458289952
15138,2.29948466532817
15139,2.29185261208306
15140,2.28454130100529
15141,1.89060142107699
15142,2.28592570930125
15143,2.12823350101468
15144,2.00885428081454
15145,2.33284676938889
15146,2.48050682339168
15147,1.89209652171951
15148,1.31352625306226
15149,2.16410965424271
15150,1.86456893804548
15151,1.95943671539482
15152,2.35061326792671
15153,1.92966005759795
15154,2.17956670021162
15155,2.65795891716779
15156,2.13903567091939
15157,2.34307525473625
15158,2.32841082733554
15159,2.46077790914255
15160,1.98269322882512
15161,2.41758899804845
15162,2.27653187661264
15163,1.90040713806742
15164,2.59496076361053
15165,2.68110634961362
15166,1.52236988013673
15167,2.27246626523914
15168,2.36272519620475
15169,2.43738263384162
15170,2.73099941088886
15171,2.36400512243565
15172,1.87912050366487
15173,2.06147252478474
15174,2.37432371652262
15175,2.26009730137832
15176,2.36599361645422
15177,2.25761659011196
15178,2.26377455980189
15179,2.01716894319568
15180,2.43253473826347
15181,2.27721992031851
15182,2.42702725362609
15183,2.45211511220712
15184,2.06727488593765
15185,2.29575247909219
15186,2.37340544122188
15187,2.45537900516881
15188,2.06594134171568
15189,1.93111245482367
15190,2.56301114833416
15191,1.91210102927437
15192,1.54909311849814
15193,2.3336964892096
15194,2.27578853204595
15195,2.51242831207428
15196,2.37572766685259
15197,2.35952957516804
15198,2.10932050052505
15199,2.6165415359918
15200,2.52987672149892
15201,2.19705561083822
15202,2.32778615616289
15203,1.88534783579861
15204,2.54322643193398
15205,2.22805768002182
15206,2.35434524817457
15207,2.31735385033639
15208,2.01876708127443
15209,1.64629527245848
15210,2.39213612590102
15211,1.92827171731822
15212,2.33812689686255
15213,2.48706383323406
15214,2.18307805963354
15215,2.31211097506778
15216,2.50688738247318
15217,2.2847239384119
15218,2.46117891687575
15219,2.34272534086754
15220,2.45794084907324
15221,1.50491046038548
15222,2.21507652803374
15223,2.03031574543836
15224,2.4872244853559
15225,2.01651534633848
15226,2.1003504468979
15227,2.73754806963669
15228,1.78709911809746
15229,2.55812195254246
15230,2.87620684507402
15231,2.50834271555978
15232,2.13509662278933
15233,2.263450133243
15234,2.2377510660204
15235,2.23303881186539
15236,2.41030282299448
15237,2.34670583755533
15238,2.34523545956004
15239,1.97709987900511
15240,2.33442050745941
15241,2.26220649185231
15242,2.32337788639734
15243,1.98503456521407
15244,1.92294024730662
15245,2.43463828903283
15246,2.43618368594981
15247,2.48179767405229
15248,2.17805790432077
15249,1.87610735758439
15250,1.71750514378591
15251,2.5908696426969
15252,1.86624323481066
15253,2.25465556961739
15254,1.97064562446161
15255,2.57126044939734
15256,2.52738450494264
15257,2.2551731446597
15258,2.22870756962777
15259,2.17451547034752
15260,2.49113119683684
15261,1.96233762945422
15262,2.38069444728593
15263,2.41713652457381
15264,1.90753511301656
15265,2.53817627215407
15266,2.65268452249096
15267,2.31234074867159
15268,2.02774037310268
15269,2.32575707152259
15270,2.41111104751468
15271,2.4533889924719
15272,2.26003842340625
15273,1.94302410110263
15274,3.01049745194156
15275,2.45722735334897
15276,1.78123344047197
15277,2.33947530452807
15278,3.03458979468561
15279,2.40834235619723
15280,2.51453975871372
15281,2.44485598316642
15282,2.54242801788085
15283,2.22898227771868
15284,2.34288942889962
15285,1.90314839717979
15286,2.50883136746522
15287,2.36196786094964
15288,2.31938054216016
15289,2.50680968984178
15290,2.09694239964447
15291,2.44210735166221
15292,2.2224940235347
15293,2.49360614762159
15294,2.15734146406936
15295,1.97316224105233
15296,2.31839415001885
15297,2.48146811792214
15298,2.04491063188374
15299,2.47562559223442
15300,2.43901380715722
15301,2.22171168629765
15302,2.34375902697046
15303,2.53191682658491
15304,2.43334940053096
15305,2.57688027470677
15306,1.87105567355234
15307,2.73340218631782
15308,2.43167851586844
15309,2.09342594956871
15310,2.48684418233452
15311,2.32747269739021
15312,2.44064296408431
15313,2.32554499722887
15314,1.98913925075552
15315,2.5114219468688
15316,2.063715629478
15317,2.29465964699773
15318,2.04059746417547
15319,2.15953437555903
15320,1.73319494822556
15321,2.07938821901541
15322,2.36703288550711
15323,2.37836843891556
15324,2.46148912351
15325,2.28284040903064
15326,2.04995042094533
15327,2.27162951868507
15328,2.45286166993756
15329,2.14725993157556
15330,2.39581204946895
15331,2.18356997575992
15332,1.36454083135277
15333,2.40709968697252
15334,2.03827870130432
15335,2.27427351913362
15336,2.41546613053282
15337,2.42771628882455
15338,3.14002695316524
15339,2.16654142437971
15340,1.6574247555647
15341,2.48948051214886
15342,2.28645670774382
15343,2.05408247759289
15344,2.35122240477687
15345,2.25240049606643
15346,2.30585386314206
15347,2.17353637379225
15348,1.79356375718807
15349,2.43533927769055
15350,2.48050479896664
15351,2.26551322222133
15352,1.86985820523381
15353,2.21421181648106
15354,2.43163431484827
15355,2.31191992450639
15356,2.64012046564405
15357,1.87699362888113
15358,2.67487990857559
15359,2.60793588034745
15360,2.27805098602087
15361,2.52263135554685
15362,2.43858870055455
15363,2.45602434636244
15364,2.40314227674272
15365,2.02988065337708
15366,2.55074168834434
15367,2.64583183899892
15368,2.47001888830433
15369,2.58586812576376
15370,2.37097568207897
15371,2.15171899195747
15372,2.12935395322094
15373,1.96604606908696
15374,2.24458992013412
15375,1.71537821350625
15376,2.2123012818367
15377,2.25238738186484
15378,2.42249652719878
15379,1.44489822569495
15380,2.19911781605667
15381,2.13721029150948
15382,2.53508504819016
15383,2.03069260484707
15384,2.47400339174248
15385,2.15847533874742
15386,2.0657478695855
15387,2.5222411964111
15388,2.5008409490658
15389,2.32211120609068
15390,1.90343841208307
15391,2.16797562002575
15392,1.83211964417462
15393,1.98876254393509
15394,2.37559970276465
15395,2.45427274658238
15396,2.48473619461942
15397,2.21448044262833
15398,2.07530420686792
15399,2.84104489810515
15400,2.34781062728447
15401,2.30621473942937
15402,2.42132095992732
15403,2.6437798982868
15404,2.36903148933254
15405,2.44664142690653
15406,2.22933190071578
15407,2.38243026225581
15408,2.45955131388393
15409,2.41665631682498
15410,2.06147350152191
15411,2.13023437232337
15412,1.88040794591483
15413,2.16190065563433
15414,2.52674868259034
15415,2.14082401682377
15416,2.55189321820736
15417,2.27895339504515
15418,2.15947294453961
15419,2.2976438598817
15420,2.46213402431743
15421,2.37211105092917
15422,2.31680373917293
15423,2.4222330287732
15424,2.08552573770238
15425,2.45827917621482
15426,2.22393515404244
15427,2.44096519329959
15428,2.10224419068989
15429,2.51262089007995
15430,2.36622922706068
15431,2.27916429863541
15432,2.1624761645517
15433,1.98762243828042
15434,2.11701944235626
15435,2.27641821063309
15436,2.12290419768351
15437,2.53053934388189
15438,1.51002666047973
15439,2.30670260099219
15440,2.43773164214438
15441,1.96984774303592
15442,2.28133021616043
15443,2.32157220081647
15444,2.44471387887761
15445,1.89888112762993
15446,1.86202342506265
15447,1.37097528192826
15448,2.0828653628331
15449,2.7652393302636
15450,2.39228673480372
15451,2.07264994962039
15452,1.95748972542485
15453,2.08282061041235
15454,2.28321811051713
15455,2.28474198202266
15456,2.44797792524823
15457,2.35799316290366
15458,2.33272148425703
15459,2.14203842808049
15460,2.37528432748357
15461,2.7347522281908
15462,1.7761152355006
15463,2.51792663040494
15464,2.21613476538392
15465,2.55276884270861
15466,2.3212571077132
15467,1.99021179130075
15468,1.83878752691753
15469,2.95387081535327
15470,2.61668981453205
15471,2.36095997490142
15472,2.11704102944342
15473,2.08611580632698
15474,1.91512578288657
15475,2.32338634776237
15476,2.49510565210222
15477,2.35923898987801
15478,2.6004840571378
15479,2.19383212142171
15480,1.74556472271285
15481,2.30110281878771
15482,2.27659856561518
15483,2.12787910626494
15484,1.69969920920573
15485,2.40072754603952
15486,2.30376875203686
15487,2.16317410547194
15488,2.54553298833098
15489,2.48962352589783
15490,2.22136685133715
15491,1.89951507668252
15492,2.29958739412409
15493,1.89396286947411
15494,2.03893983342718
15495,2.36112381945445
15496,2.09254290085762
15497,2.44469719025224
15498,1.84810406832238
15499,2.42188425581157
15500,2.27781814344423
15501,2.3654139825341
15502,2.36307999852433
15503,1.87010114008038
15504,1.86142115098392
15505,2.37201522168401
15506,2.2408709313302
15507,2.05618531664723
15508,2.31553637763449
15509,2.34447944091422
15510,1.93915372315597
15511,1.76504473947722
15512,1.73503982851227
15513,2.6476541663521
15514,2.30259159418941
15515,2.10924472531752
15516,1.89361484536059
15517,2.40553998584294
15518,2.32119576578394
15519,2.189980777589
15520,2.43651870531846
15521,1.75105700802391
15522,2.21584322135839
15523,2.4512832699467
15524,2.4927416880587
15525,2.2868820907596
15526,2.39558209487977
15527,2.39834508584984
15528,2.19291486252144
15529,2.25884420202363
15530,2.40248306011355
15531,2.12632123890602
15532,2.25706504603126
15533,2.06562721049494
15534,2.26262030429347
15535,2.16681359548079
15536,1.83646904889913
15537,2.41349763003976
15538,2.51050324306603
15539,2.55323935905358
15540,1.88376705682106
15541,2.26054482041702
15542,2.5101390496668
15543,2.5170220635238
15544,2.31822285067566
15545,2.09451465528713
15546,1.88367902951645
15547,2.45722857410996
15548,2.46485595132662
15549,1.76848001603647
15550,2.41361615057819
15551,2.61180059779128
15552,2.11988396424054
15553,1.89552871619409
15554,2.06848258280142
15555,2.49024098860776
15556,2.0942839871613
15557,2.2276167833195
15558,2.17517666731168
15559,1.45472476389531
15560,2.31487038290795
15561,2.22262479578268
15562,2.23796453528775
15563,2.35500994236057
15564,2.19696868075227
15565,2.12038376331872
15566,2.41549179261233
15567,2.41934045576053
15568,1.90339145547418
15569,2.33690155257296
15570,2.06654950621592
15571,2.14435819926802
15572,2.32986025223532
15573,2.06552858918069
15574,2.57076374428477
15575,1.85305844122798
15576,1.49992338663956
15577,2.39708316259137
15578,1.867658850026
15579,2.61859968347048
15580,2.21601056082817
15581,2.31654836970323
15582,2.50548089961694
15583,2.15892747469757
15584,2.02509104714328
15585,2.35496030691794
15586,1.52648677331964
15587,2.2488422483709
15588,2.18791772311323
15589,2.33306230049641
15590,2.02613222581064
15591,2.30883920641875
15592,2.42378773574063
15593,1.93237064961955
15594,1.5518700712962
15595,2.22561165890239
15596,2.41724432758465
15597,2.32213723491371
15598,2.39241643961064
15599,2.20798834796207
15600,2.11518016979474
15601,2.41918083851913
15602,2.32938053769346
15603,2.21402032127318
15604,2.31343745019686
15605,2.52354504603228
15606,2.4212344635533
15607,2.62784423008105
15608,2.7088423429721
15609,1.99773813091523
15610,2.42815106610351
15611,1.84495268457741
15612,2.52547693761402
15613,2.51037584044219
15614,2.16607203233914
15615,2.38912923265472
15616,2.30397623434298
15617,2.37780892516518
15618,2.02535657827293
15619,2.68741503769104
15620,2.31931831235041
15621,2.68250820433677
15622,2.53493939707193
15623,2.41653224293267
15624,1.73012485596239
15625,2.43424451947483
15626,1.97552652390277
15627,2.34806622964076
15628,1.93778929655084
15629,2.21617512158465
15630,1.92600548704311
15631,2.05422138688721
15632,2.08836815870249
15633,2.54856530501861
15634,2.95317009037514
15635,2.23368004365507
15636,2.23815417383163
15637,2.15723077488706
15638,2.44277772413181
15639,2.27989504608348
15640,2.50097435808784
15641,1.76277593329675
15642,2.42045974893655
15643,2.44492641130364
15644,2.37782928570997
15645,2.14991041956557
15646,2.20400814842719
15647,1.99316630949867
15648,2.30898137227947
15649,2.62993912426836
15650,2.01425549419667
15651,2.17564497038388
15652,2.4709984555978
15653,2.39625483238905
15654,2.16432342607317
15655,2.46786672463444
15656,1.93239047435006
15657,1.78563911697014
15658,2.5457723051488
15659,2.42270935509323
15660,2.42354592889816
15661,1.80609021326618
15662,2.36712766024959
15663,2.22250410317017
15664,2.45574935815763
15665,2.13942067841716
15666,2.37447745743816
15667,2.28718562505929
15668,2.39401044543798
15669,2.36888934332599
15670,2.38122963605202
15671,2.40346107273993
15672,2.17717157508903
15673,2.27768254951893
15674,2.32542479081724
15675,2.33820203718951
15676,2.41059864370361
15677,2.40457326874203
15678,1.41375903504643
15679,2.6523962234291
15680,1.96452425433709
15681,2.44381696938735
15682,1.91218285764313
15683,1.82310075321713
15684,2.25391222580506
15685,2.21445681292381
15686,2.30780092763728
15687,2.31362372072785
15688,2.2104512395786
15689,2.53991352200028
15690,2.06767126421425
15691,2.28974755377393
15692,1.98754722429698
15693,1.96938316387304
15694,1.91377650026675
15695,1.6575658775019
15696,2.10201646185248
15697,2.08392718717559
15698,2.2923149472369
15699,2.13281541511875
15700,2.38839945838306
15701,2.37646054803079
15702,2.50518126565751
15703,2.21788097690346
15704,1.72461441239629
15705,2.27365159324667
15706,1.6329086001337
15707,2.43226324340014
15708,2.28228078417258
15709,2.44081459333877
15710,2.23855954880969
15711,2.3870742957827
15712,2.19012027532655
15713,2.20942771457275
15714,2.49790585402857
15715,2.54196604544369
15716,1.68908615012168
15717,2.46107073880366
15718,2.44892826431105
15719,2.07859512131695
15720,2.31195078009391
15721,2.70332827930156
15722,2.32815969570787
15723,2.11288638579519
15724,2.41709476239967
15725,2.02195221245169
15726,2.25112003332234
15727,1.75892300511449
15728,1.83165188031558
15729,2.22235296942621
15730,2.2970414142378
15731,2.30558824562744
15732,2.76603411399487
15733,2.27349290845197
15734,2.36994298908285
15735,2.4392999867625
15736,2.46126348636327
15737,2.44324157573307
15738,2.65687192953929
15739,2.39337792160892
15740,1.92593096692767
15741,2.15702023157041
15742,2.21025451098846
15743,2.80039377236182
15744,1.98604789396121
15745,2.13057380098557
15746,2.23851953623693
15747,2.32784325469063
15748,1.93756738780552
15749,2.12527364712393
15750,2.28358235703856
15751,2.32363757701557
15752,2.05338043195054
15753,2.23390469165684
15754,1.481760059796
15755,2.03204286382373
15756,2.01453258937665
15757,2.44521561100114
15758,2.5999311563021
15759,2.21437259326443
15760,2.18224812746885
15761,1.87242685510598
15762,2.52118617804887
15763,2.37362623580507
15764,2.57366143623573
15765,2.28888800976279
15766,2.47126739534521
15767,2.67164140037064
15768,2.59969560559675
15769,2.33641386451966
15770,2.14856204470909
15771,2.32637612555548
15772,2.34663921724766
15773,1.84670104033916
15774,2.23620939491269
15775,1.8420588026781
15776,2.64591056997775
15777,1.94899001979689
15778,2.30938527932161
15779,2.4485112107868
15780,2.21221646198621
15781,2.27548851944094
15782,2.42251691921417
15783,2.57800344998727
15784,1.85831358230821
15785,2.22140291735464
15786,2.56123676740906
15787,2.25030196932412
15788,1.93275137990737
15789,2.16523184177473
15790,1.85860669860126
15791,2.32983263648486
15792,1.93992307843608
15793,2.20525175395123
15794,2.6544953604581
15795,2.21185558755766
15796,2.27188908918916
15797,2.26176263937436
15798,2.35375519458212
15799,2.08446428982857
15800,2.38873822044847
15801,2.53081313660441
15802,2.1141649947753
15803,2.22945299368183
15804,2.57742043729156
15805,2.21606686737934
15806,2.8487194534202
15807,1.84409079909536
15808,1.82748206411878
15809,2.44308499722297
15810,2.31919531705076
15811,1.70700648026909
15812,1.8731985663244
15813,2.68641446019868
15814,2.49638165213304
15815,1.59052944457835
15816,2.34087958712935
15817,2.37559472452026
15818,2.282020696418
15819,2.32778265153098
15820,1.9373756320895
15821,1.96079891480368
15822,2.37648942691323
15823,1.69155401539039
15824,2.10391395332695
15825,2.10113716143368
15826,1.57364787929317
15827,1.9344749247843
15828,2.37972628971026
15829,2.2877559792244
15830,2.60390855139596
15831,2.58247260948047
15832,2.39114469905994
15833,2.09273395945988
15834,2.42348595788339
15835,2.33377335406219
15836,1.848366471336
15837,1.90215070939307
15838,2.79661040288475
15839,2.01811033943655
15840,2.32211112243591
15841,2.43143322318557
15842,2.25934011317786
15843,2.37740177173104
15844,1.69837902304346
15845,2.4197478734859
15846,1.55056126162453
15847,2.13707097050734
15848,2.23140750429046
15849,2.50827930673621
15850,2.43928284507648
15851,2.31199885759855
15852,2.22028123003926
15853,2.71381622878905
15854,2.3365063817945
15855,2.38591256755879
15856,2.04645783649747
15857,2.30844249772032
15858,2.50052131459387
15859,2.33640623104777
15860,2.41874132335014
15861,2.49058658312338
15862,2.28155871451982
15863,1.79215126917562
15864,2.00715254780705
15865,2.03758822959548
15866,2.74111644991837
15867,1.93798409547321
15868,2.11961197352152
15869,2.81614374053107
15870,2.49101877357926
15871,2.55810376442988
15872,2.32945917713815
15873,2.42126867404028
15874,1.53848740306974
15875,2.48149478480816
15876,2.5621945721505
15877,2.12175654884913
15878,1.89242377927731
15879,2.40249826103406
15880,2.23896332640186
15881,2.33630867168678
15882,2.48176319515563
15883,2.38405714754828
15884,2.25031154763923
15885,2.24481736805886
15886,2.33819215947977
15887,2.50107509127824
15888,1.6649518725114
15889,2.324224282325
15890,2.13514086493723
15891,2.64770502731376
15892,2.26871170386182
15893,2.29142645231808
15894,2.46234177190735
15895,2.24304974232608
15896,2.45164639572098
15897,2.66936131317997
15898,2.15674712043625
15899,2.3857054571398
15900,2.56864063031352
15901,2.14628814085132
15902,2.60427562108788
15903,2.61538761159505
15904,2.6676377930176
15905,2.506240449353
15906,2.57516744711317
15907,2.40055097667535
15908,2.26785059395818
15909,2.29073719916488
15910,1.56321322006945
15911,2.41676879673849
15912,2.06046340351343
15913,2.0604437008735
15914,2.62007843462535
15915,2.15286252762334
15916,2.2932516212612
15917,2.46938618806755
15918,2.38884137378483
15919,2.40087530325597
15920,2.62815368942384
15921,2.36507531240092
15922,2.53904758192211
15923,2.17181724251259
15924,2.41073936404216
15925,2.29829208097785
15926,2.82407271728349
15927,2.21300435996639
15928,2.49254228370551
15929,2.31016015469592
15930,2.09946009498385
15931,2.33872855237774
15932,2.3803860357697
15933,2.16627329400908
15934,2.57237800851049
15935,2.43515705319994
15936,2.13585497741522
15937,2.36624779251379
15938,1.70124318967973
15939,2.73655588855627
15940,2.29266943779091
15941,2.25775565949672
15942,2.76102378508274
15943,2.11811992089659
15944,2.25529824821727
15945,2.27802179437281
15946,2.35835147466365
15947,2.21281272540747
15948,2.39769195922952
15949,1.67441296362385
15950,2.39885731549176
15951,2.0384667215059
15952,2.77616289448529
15953,2.58192807077091
15954,2.41611055614833
15955,1.99247203941197
15956,2.01312944638152
15957,2.05844868991105
15958,2.39383393280361
15959,2.35530818437294
15960,2.41914004141266
15961,2.53597673429197
15962,1.91983215943195
15963,2.46679929204694
15964,2.46164157876694
15965,2.29198035520545
15966,2.4839250935726
15967,2.30686710398032
15968,2.53473616051093
15969,1.88029759345636
15970,2.58461164231108
15971,2.54336485942661
15972,2.39853437113605
15973,2.23482727489599
15974,2.50639548921012
15975,2.00490588529259
15976,2.22522057801056
15977,2.24312072830111
15978,1.89115890251625
15979,2.52861448179684
15980,2.46808051276328
15981,2.12550470087371
15982,1.843505733715
15983,2.51018418617382
15984,1.36108419978648
15985,2.74604066172907
15986,2.62367921056888
15987,2.25699536263925
15988,2.32073348880515
15989,2.09516180885581
15990,2.69910885037142
15991,2.54030487246862
15992,2.34442592608564
15993,1.8600580918569
15994,2.08419728374176
15995,2.44134811707543
15996,2.02453582274449
15997,1.93197162737189
15998,2.0868271197567
15999,2.40188614510007
16000,2.33705391097366
16001,1.36684107373449
16002,2.31455057271003
16003,2.42168688066221
16004,2.22719851008442
16005,2.2607038713854
16006,1.82857348347121
16007,2.51854555746894
16008,2.43790428597207
16009,2.36384540984296
16010,2.34932331421649
16011,2.54564926224054
16012,2.8245355340507
16013,2.27147511008155
16014,2.82964160882261
16015,2.17862878772828
16016,2.39019220738336
16017,2.46678756282949
16018,2.53932797023815
16019,2.43666806380782
16020,2.25798441915582
16021,2.45474991777067
16022,1.89282652651534
16023,2.28673778752356
16024,2.21419114908014
16025,2.23056321181971
16026,2.3870334955724
16027,2.21063280331006
16028,2.29386377384416
16029,2.38791416315076
16030,1.80815715397037
16031,2.50004161573471
16032,2.29458048984492
16033,2.18395143542888
16034,1.85698098573768
16035,2.50381390638943
16036,2.48521831188915
16037,2.44756810954818
16038,2.64500380347057
16039,2.03542572161348
16040,2.14059662404368
16041,2.17734910727328
16042,2.30046112535858
16043,2.23543782193288
16044,2.46118318775161
16045,2.29058275872061
16046,2.24985463745496
16047,1.94462325817646
16048,1.96107693836479
16049,2.47796011671376
16050,2.28665449722225
16051,2.38074322817654
16052,2.3069862383734
16053,2.61361923212309
16054,2.19584536739663
16055,2.27599103426748
16056,2.11921899097567
16057,1.91094690084086
16058,2.09551161183311
16059,2.45869545741145
16060,2.31821715054806
16061,1.87983516274223
16062,2.50753223743842
16063,2.09024218794882
16064,2.81940215987294
16065,2.2001239733109
16066,2.39125366938323
16067,2.59792569500409
16068,2.35754256489765
16069,1.89604128212668
16070,2.18569726044382
16071,2.45485403954016
16072,2.27049394785311
16073,2.34712251276678
16074,2.24924232611319
16075,2.39246516012175
16076,2.67032223307367
16077,2.52095141571345
16078,2.45985888444356
16079,1.63895208684354
16080,2.27643440386356
16081,1.87132713712355
16082,1.90423812301338
16083,2.33500747389439
16084,2.36625843924884
16085,2.33748759312686
16086,2.39097992650831
16087,2.44894928497694
16088,1.95098860316474
16089,2.28202656857765
16090,2.13364007444153
16091,2.88564652337984
16092,2.51391483604112
16093,2.18968744188769
16094,2.5105782964169
16095,2.1602916180188
16096,1.88815753774957
16097,2.39806880156724
16098,2.27493239530114
16099,2.07053183506225
16100,2.3236628363874
16101,2.45822610803251
16102,2.34410618520381
16103,2.35100381805869
16104,2.28073680780327
16105,2.44842749224705
16106,2.34287989795587
16107,2.37685723794232
16108,2.12896350309903
16109,2.13178146452225
16110,2.31969887214775
16111,1.55593932173218
16112,2.43055502725887
16113,2.02274485076292
16114,2.20315709685908
16115,2.4507966595776
16116,2.19087136148236
16117,1.86698960249685
16118,2.48418559691613
16119,1.60554954392706
16120,2.30914797893264
16121,2.00271569567323
16122,2.77572910823937
16123,2.48686057424418
16124,1.78485998801403
16125,2.19462191277599
16126,2.2003888322969
16127,2.34304204244861
16128,2.03825813827257
16129,2.46230214820142
16130,2.54901782850502
16131,2.54381399413406
16132,1.84231933181795
16133,1.83436942954586
16134,2.22183283548102
16135,2.11742534213635
16136,2.2736811915214
16137,2.15327812151456
16138,1.7536072985628
16139,2.56521210434431
16140,2.20938205807349
16141,2.43037360861583
16142,2.40124171033988
16143,2.44119013743612
16144,1.90279240615225
16145,2.22425223747305
16146,1.349986119906
16147,2.31775566076691
16148,2.39905228519759
16149,2.40451688514547
16150,2.63785798935494
16151,2.04484270887526
16152,2.26839289001931
16153,2.73173387176331
16154,1.91323658162836
16155,2.13924550259638
16156,2.12405431498152
16157,2.52130520486515
16158,1.70290192282186
16159,2.38434325644691
16160,2.24953776432804
16161,2.3675187607271
16162,2.27533201395624
16163,2.2165609398532
16164,2.42846050748698
16165,2.18416753960122
16166,2.3055913080839
16167,2.36460758979282
16168,2.79776524166107
16169,2.3397932664936
16170,2.2839571428711
16171,2.33334307903515
16172,2.57551126454068
16173,1.90280621092467
16174,1.94156326435125
16175,2.50994652629797
16176,2.31711722704013
16177,2.77170639193428
16178,2.25137863058786
16179,2.39874873175899
16180,2.47090105139907
16181,1.97824820368222
16182,2.23977832743361
16183,2.23973953931532
16184,1.84712349632547
16185,2.50200782734418
16186,2.47712168549867
16187,2.47274059136926
16188,2.42850859550332
16189,2.32303447565353
16190,1.86396554975426
16191,1.64072594850463
16192,1.77800546683935
16193,2.35291078970905
16194,2.26353828755245
16195,2.19338925531254
16196,2.26143676175415
16197,2.53627975591761
16198,2.17003373867286
16199,2.23495514920424
16200,2.6737662245318
16201,2.60752001744408
16202,2.40419071616318
16203,2.09250704690948
16204,2.20984770861592
16205,2.2443828684491
16206,2.50525425031121
16207,2.50665104196978
16208,2.32625967995915
16209,2.33925150554575
16210,2.39374813182786
16211,2.03182839968375
16212,2.35489731948999
16213,2.41798346377179
16214,2.39667752795461
16215,2.28706198204583
16216,2.28683416801225
16217,2.42421351756952
16218,2.01064013330858
16219,2.70968559749948
16220,2.25149866466808
16221,2.65859802688141
16222,1.91550883986819
16223,2.63581233781216
16224,2.16993436181573
16225,2.41504495040335
16226,2.11621347379081
16227,2.2419613664047
16228,1.73426785356033
16229,2.38856724992655
16230,2.44623880231711
16231,2.39066920055163
16232,2.28659605849043
16233,2.19456092413936
16234,2.34319093208877
16235,2.28592378564623
16236,2.03867252077876
16237,2.34386275208976
16238,2.74776013652647
16239,2.31437023158901
16240,2.18230577787912
16241,1.82415591283688
16242,1.87146427490243
16243,2.30607455588607
16244,2.13707313146871
16245,2.41380079669052
16246,2.32737020655846
16247,1.92098550026944
16248,2.19863160833274
16249,2.20920232897322
16250,2.21659141243035
16251,2.33331771785938
16252,2.08313743148874
16253,2.01260987849484
16254,1.95077393501707
16255,2.15262054117578
16256,1.85445038694475
16257,2.25575424081384
16258,1.77932022468876
16259,2.19898692765629
16260,2.42150412579771
16261,2.18840244017031
16262,2.64162731887042
16263,2.39995648039444
16264,2.34469034022684
16265,2.38188573271575
16266,2.35249218211195
16267,1.74647579999218
16268,2.13260214615337
16269,1.75768752875432
16270,1.89240146667177
16271,1.75160035286544
